"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Warung+Nasi+Talago+Biru/data=!4m7!3m6!1s0x2e68e6f91807f26d:0x5c9d734e59ad6525!8m2!3d-6.8836547!4d107.6141001!16s%2Fg%2F11fxc7ylwg!19sChIJbfIHGPnmaC4RJWWtWU5znVw?authuser=0&hl=id&rclk=1","Warung Nasi Talago Biru","4,7","(78)","·","Rp 1–25.000","Padang","·","","·","Jl. Kidang Pananjung No.2","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmrnvZFsC5e2rtoMDOS2wIzGOfE-Ne8vk8rEXiVH_fH7rV43lruPu8ufWOaNF4tM0cLj7c4N3oV0KtpyP-k7hlfUdDn3YZnmHXZDAioQqX6u3zGzWXsoaZaugFhXRvSdFURU9E=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmeGM3eWx3ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Padang","terenak, sambalnya juara banget 👍"""
"https://www.google.com/maps/place/Warnas+Doa+Mande/data=!4m7!3m6!1s0x2e68e6507e848241:0x3a81ce613ee84f08!8m2!3d-6.8949942!4d107.6100424!16s%2Fg%2F11b6dnqr3k!19sChIJQYKEflDmaC4RCE_oPmHOgTo?authuser=0&hl=id&rclk=1","Warnas Doa Mande","4,2","(30)","·","Rp 1–25.000","Padang","·","","·","Jl. Gelap Nyawang","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoL0gygvEBUtkqQOCG2BnibvTCIy7qmWit1O-3-_0QLmzDv_1C-w9PLAyW5rMSjfo0T6IGRxGMbcjbeRVDpGmOjhRX0TylgkeM9TGkw6bFmc5_cpqArYMdfOoKrs7gobjZARj-psnsBbyF=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bumbu rendangnya enak otentik""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Nan+Kanduang/data=!4m7!3m6!1s0x2e68e7c8a4aec757:0x351a804a33ac7294!8m2!3d-6.8857645!4d107.6044082!16s%2Fg%2F11tjfv84gn!19sChIJV8eupMjnaC4RlHKsM0qAGjU?authuser=0&hl=id&rclk=1","Rumah Makan Padang Nan Kanduang","5,0","(3)","·","Rp 1–25.000","Rumah Makan","·","","Jl. Cihampelas No.304B","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHAQpaulzY5kswMaHI1ztEBJihZ9CTM47nqbK-enf1uiLWjSxf4iLy45uk_isnk26xcumkK41-uvDjlsfFjlQ4ZFQF5J6r6IFcPryR06se8XrVIB9GKk_felKUFi4hYbu27lkP_hp_aEQ_mz6T0K4CMF3HT3lf87xkpdQGanNb9IfZoLcObToqtM-arbzRUkUmuAg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga terjangkau.""","","","","",""
"https://www.google.com/maps/place/Soto+Padang+Uda+Ujang+DU/data=!4m7!3m6!1s0x2e68e65385bc36e7:0x93c739eaa0a46762!8m2!3d-6.8922309!4d107.617845!16s%2Fg%2F11ckg2y0kw!19sChIJ5za8hVPmaC4RYmekoOo5x5M?authuser=0&hl=id&rclk=1","Soto Padang Uda Ujang DU","4,6","(425)","·","Rp 25–50 rb","Padang","·","","·","Jl. Dipati Ukur","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBZpdD0L4FSQ4-EY3swl0VgZOLluzVOEMivyieKoO08a9FAAQnol2VrKjrHzzdTn3yM2WzMyX2GjlLY3_EePFmKDBQqpPWJmQhAHrC67uILaah6gBfP82W9C8UkQpHIukozTXF=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kuliner soto","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFja2cyeTBrdxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","padang","ter-enak d Dipati Ukur harga mahasiswa"""
"https://www.google.com/maps/place/RM+sinar+minang+dago/data=!4m7!3m6!1s0x2e68e7ed0a965e3d:0x51e03ac892a7bbc3!8m2!3d-6.8775964!4d107.6176913!16s%2Fg%2F11pb17tzb1!19sChIJPV6WCu3naC4Rw7unksg64FE?authuser=0&hl=id&rclk=1","RM sinar minang dago","4,9","(12)","","","Padang","·","","·","Jl. Kanayakan No.2","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQezXVv-8HOUjM8ftCXOzp9l53287UIMnenM1_FwhAPw2QUd3n9iQRRDU41-KVipjrYnmZdPOi0R_nRfj3TcWamy_jxZBKsb6uOxdLTNq3834mRTLPqmzKMqlci2o5y_ClHZhGFQ=w167-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwYjE3dHpiMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Bawa pulang",""
"https://www.google.com/maps/place/Pinadar+Lido+Rumah+Makan/data=!4m7!3m6!1s0x2e69cc7ac623921d:0x257f45d8891d0de4!8m2!3d-6.899161!4d107.606277!16s%2Fg%2F1tf8jdsh!19sChIJHZIjxnrMaS4R5A0didhFfyU?authuser=0&hl=id&rclk=1","Pinadar Lido Rumah Makan","3,5","(4)","","","Padang","·","","Jl Raya Sukabumi 98 Ciawi Ciawi Kabupaten Bogor Jawa Barat","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-EkPB4j1saEM7zZtnrHSjCSTbnghmoRz7Tzk2_ba1osM-oWelEOvDZP-4EiZWfCAoyUn5O9MDsoj-KmauKhl3IMiaP138aDwVwMpIwWtfH-thdPU2cJS-EkcPesHn_OQtVJ9D=w80-h125-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak dan harga murah meriah""","","","","",""
"https://www.google.com/maps/place/Dapur+Laut/data=!4m7!3m6!1s0x2e68e65a80dd32c1:0x3e128d97c8a4830d!8m2!3d-6.8949517!4d107.609416!16s%2Fg%2F11cjnn9z0h!19sChIJwTLdgFrmaC4RDYOkyJeNEj4?authuser=0&hl=id&rclk=1","Dapur Laut","4,6","(875)","·","Rp 25–50 rb","Hidangan Laut","·","","·","4J45+2Q7, Jl. Gelap Nyawang","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCeRePs-yRBn6-u-5ngdQ1GAAalaaxxvjkfcMd9opjLHAlHb_dBBL22gyGAG1-rusgXITG40XW8X-IOzbiD4hVkRnpGxmqXOLI6_UAT6oCASY6iiBcWLA7l4_VNQXmwxpPdk8-=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selalu penuh,, masakannya enak harga murah""","","","","",""
"https://www.google.com/maps/place/RM.+Sarilamak/data=!4m7!3m6!1s0x2e68e724e997649d:0xcac7889228474404!8m2!3d-6.8949703!4d107.6110019!16s%2Fg%2F11f70z_g5w!19sChIJnWSX6STnaC4RBERHKJKIx8o?authuser=0&hl=id&rclk=1","RM. Sarilamak","5,0","(1)","","","Padang","·","","4J46+2C6, Jl. Gelap Nyawang","","Segera tutup","· 21.00 · Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNphWPL8V5BrbShoHHJH95VIglCzcporoxnHFcsA4hMg7GKj_hBa9QhmVZGUi0JNuK8a2q2BB_eiUdd174tO8srMjDXRX6Eb-Zc0zAvcPuZYAgQkE7FFw6OLNO1eSGf76liIq0=w163-h92-k-no","","Makan di tempat","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/RM+Maju+Jaya+2/data=!4m7!3m6!1s0x2e68e77b049c7057:0xb7eb9321aeee8539!8m2!3d-6.8926315!4d107.6048603!16s%2Fg%2F11gns6_ltp!19sChIJV3CcBHvnaC4ROYXuriGT67c?authuser=0&hl=id&rclk=1","RM Maju Jaya 2","5,0","(1)","","","Padang","·","","4J43+WWX samping apartemen, Jl. Jardin Jl. Cihampelas","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dugZdlUOgTqSu7agYumANA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=238.29933&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Sate+Padang+Uda+Darwis/data=!4m7!3m6!1s0x2e68e78ad7f33fe1:0x3a31e4ef5b79bd0c!8m2!3d-6.8959221!4d107.6094897!16s%2Fg%2F11y_zzdc28!19sChIJ4T_z14rnaC4RDL15W-_kMTo?authuser=0&hl=id&rclk=1","Sate Padang Uda Darwis","5,0","(1)","","","Sate","·","","Jl. Tamansari No.57","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwuBBE3NN1bKKWzn121_d9pQctqM6wSsIxI84TrIOhFymmijWcOKHk8yHC0M023VIO8SC4hq88MEBVSvmhBQ7IMtwUSGvPcuK8XfNA3R2OK0m_ADI5Ja3tH6l5DTy5YcRBTtYaKc8hmn0=w92-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5X3p6ZGMyOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Masakan+Padang+BuMus+Cimanuk/data=!4m7!3m6!1s0x2e68e783eb4401ed:0x8f16c058a918ed59!8m2!3d-6.9040096!4d107.6205679!16s%2Fg%2F11rcqrbwsm!19sChIJ7QFE64PnaC4RWe0YqVjAFo8?authuser=0&hl=id&rclk=1","Rumah Makan Masakan Padang BuMus Cimanuk","4,5","(2.349)","·","Rp 50–75 rb","Padang","·","","Jl. Cimanuk No.9","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdtutULh4R8wzEUkAoZqUKPGhqK3tVkkjsmzeVvo7RCBaCx_rNl1d7NNJ08Vy7K4GE8o9z9BL-hjYlBnDO6V4g7l2u-1B9f-CujHC69CT4Ib2BW9fZIZq4Hq-DxEP5zkCewFiG=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempatnya bersih, sate padangnya mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyY3FyYndzbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Maimbau/data=!4m7!3m6!1s0x2e68e7d9d00ac93d:0xc42204aa8aa3705f!8m2!3d-6.8885997!4d107.6157491!16s%2Fg%2F11gzplkj4f!19sChIJPckK0NnnaC4RX3CjiqoEIsQ?authuser=0&hl=id&rclk=1","Rumah Makan Padang Maimbau","4,4","(64)","","","Padang","·","","Jalan Dipatiukur, Kelurahan No.84A, RT.04/RW.13","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHQseUUR6vtedo91_rQIA0jRw6Hr6C2EIgDOQ8cqx6P_c0JoSvBuZ2q18qJEinnHQVV7VAFgXoIhYwvVqL8nFj5sXxcExnQX0_s4pAwrgEkbGTuJG8OboaMgMIyZfNT1T0wU3BNQ=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Dendeng+Batokok+Dago/data=!4m7!3m6!1s0x2e68e6fcd179e141:0x3c9e122135d63b48!8m2!3d-6.8767814!4d107.6180644!16s%2Fg%2F11bc7sl28m!19sChIJQeF50fzmaC4RSDvWNSESnjw?authuser=0&hl=id&rclk=1","Dendeng Batokok Dago","4,6","(1.373)","·","Rp 25–50 rb","Padang","·","","·","Jl. Ir. H. Juanda No.354","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfFLCTCKTl-miy46A5FCtevwA_z0W_miY43qVpxkadlaBghACUCK95o_pP5kpgixYvl1H8n8Cf0x-Clwyg8neqVoXv5XTfDoUZzyshnC_MskbIarQ0alTWmT2a58f5ide7XpM=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak, rekomended kalo mau","","","","makan padang","super..."""
"https://www.google.com/maps/place/Kapulaga+Indonesian+Bistro/data=!4m7!3m6!1s0x2e68e657cde76d63:0x321ef04e7de49f88!8m2!3d-6.8877778!4d107.6125!16s%2Fg%2F11c5wy10l0!19sChIJY23nzVfmaC4RiJ_kfU7wHjI?authuser=0&hl=id&rclk=1","Kapulaga Indonesian Bistro","4,4","(3.583)","·","Rp 50–75 rb","Sunda","·","","·","Jl. Dayang Sumbi No.3","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJJ90SiNMDBapHXkZNBns2XGwufv179oMEGq8aXhyF9Wv0pjBLkZ6uhOJDt3BOrwNSzmuqbw_8FvbkzEBW68uySGQQrmEgnPoGZAxB6MlRfL6T7FQR9Ls6cPFf9BMvwjBW96DwWcrDrng1=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNXd5MTBsMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xkv3ad3EA4uc4-EPm-3coQU&ei=xkv3ad3EA4uc4-EPm-3coQU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makan","nya enak banget sama makanan nya juga enak enak"""
