"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Waroeng+Tamansari/data=!4m7!3m6!1s0x2e7a59ef50a5a083:0xbd3b5f09fc313647!8m2!3d-7.7836062!4d110.4195022!16s%2Fg%2F11c54x9mlq!19sChIJg6ClUO9Zei4RRzYx_AlfO70?authuser=0&hl=id&rclk=1","Waroeng Tamansari","4,4","(19)","","","Restoran","·","","The Jayakarta Hotel Area, Jalan Laksda Adisucipto Km. 8","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgbIWx4ZyHx8TPe23GKWX4rboumWVc1EjYvULF9KAE_IsIBlButuKwEqrCvdahC8NA6ZCDB2LgfPFR8Ugf7RQ3vMYW4LsGXxK5ceAVt8nDaciptNQBljC2GkWspOkqlF1AAbs=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Sugoi+Ramen+Express/data=!4m7!3m6!1s0x2e7a59d6d8c10edd:0xc669694a54b27799!8m2!3d-7.7556502!4d110.3964082!16s%2Fg%2F11jfc83z4n!19sChIJ3Q7B2NZZei4RmXeyVEppacY?authuser=0&hl=id&rclk=1","Sugoi Ramen Express","4,5","(4.986)","·","Rp 25–50 rb","Ramen","·","","·","Ruko Kelapa Hijau No. 18","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFn3VDNYRC_gHwb1CTXJ_1PdTHwuD2LTHOKJTFJ3gaJc7-udtpw-KCL4AjstTRQ-tBdk5ZQ616SFS9xFrsO3WwGEHjVfgBEV_yGt1v09684uoPzNy1A-qVvqw8Yv9ZcM8yFlBiKag=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga terjangkau mulai 5.000 untuk minuman dan makanan 8.000 dan enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZmM4M3o0bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tio+Ciu+Original+Chinese+Food/data=!4m7!3m6!1s0x2e7a59eeb4c1eb4f:0xfc0e75ce0b0469a7!8m2!3d-7.779554!4d110.4084215!16s%2Fg%2F11dymnnf_z!19sChIJT-vBtO5Zei4Rp2kEC851Dvw?authuser=0&hl=id&rclk=1","Tio Ciu Original Chinese Food","4,6","(357)","·","Rp 25–50 rb","China","·","","·","Jl. Raya Kledokan No.27","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmzZQDdXDchUX6JAr0ot-4yAk4c2BuRQH8PjfIBbUEp_ToxCjgiRV9mEdjL4apVaXB1LPkbqm9FInVtEEHtxcQZeeR6ZUfiDPRAuB0XvuSa4x4l90_SpBha2nfPABL-NWahvKzyA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Order nasi siram capcay, ayam telur asin dan bakmi goreng.""","","",""
"https://www.google.com/maps/place/Pos+makan+pat-mapat+4-54/data=!4m7!3m6!1s0x2e7a59b1984ef757:0xf2fc1b4dc3b91555!8m2!3d-7.7731492!4d110.3712096!16s%2Fg%2F11h_bg5g55!19sChIJV_dOmLFZei4RVRW5w00b_PI?authuser=0&hl=id&rclk=1","Pos makan pat-mapat 4-54","4,8","(11)","","","Restoran","·","","Jl. Blimbingsari No.Blok D","","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOSPv1Il75xWdrS4_7C21sykrBl3TB-gA7gj55cfr77S5hHLeNEgiAsvyR_0_z3nA7jT2tZh9dIFwsEhgENiKAucMfC7YhjYtiFVM_75XKV0Llwjw7XqVQgvIutrkt27rNQCj4=w163-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Shaburi+%26+Kintan+Buffet+Plaza+Ambarrukmo/data=!4m7!3m6!1s0x2e7a59c2bfd156c5:0x2bbb7fc2e4bfeade!8m2!3d-7.781837!4d110.401457!16s%2Fg%2F11f0_gtp1p!19sChIJxVbRv8JZei4R3uq_5MJ_uys?authuser=0&hl=id&rclk=1","Shaburi & Kintan Buffet Plaza Ambarrukmo","4,9","(4.141)","·","$$$","Shabu Shabu","·","","·","Jl. Laksda Adisucipto No.13 Lantai 3 Unit A9","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGT2zQgnaoj67T3uqiSAs8XWBv6fvmxEM-sf9soGjtGJ4hmVQFIEZybbJsMffZyPLrQVvH8NyNBL09dlZh2QFqHR9cQaF9wArbDgsrdxG2PoMxTuItoa1EyQ6xWN0Y3aO2PD8Uh=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dagingnya enak, tempatnya nyaman, kwalitasnya mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMF9ndHAxcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Goreng+212+Seturan/data=!4m7!3m6!1s0x2e7a599493aeee5d:0xbd1c258cc06a8ca3!8m2!3d-7.7714676!4d110.4045304!16s%2Fg%2F11b634lr9r!19sChIJXe6uk5RZei4Ro4xqwIwlHL0?authuser=0&hl=id&rclk=1","Nasi Goreng 212 Seturan","4,5","(3.240)","·","Rp 1–25.000","Nasi Goreng","·","","·","Jl. Selokan Mataram No.130","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwkiXNCOYU-9AiCtxML7tiDXN4BHjmWFUtQgWaYJOkv6qMYe02V5UUalGmC9myZFOqhGXvDQSfDFUEAomvVfrb7-ZnPzOtnrxNS3TYA20lEvH4CncXHStmLRDcuotMXVYOIkZE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Konsepnya unik, harga murah, makanan enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjM0bHI5chgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Waroeng+Spesial+Sambal+%22SS%22+Concat+Timur/data=!4m7!3m6!1s0x2e7a59a6ac7ebec7:0x6e96c36ba280c01b!8m2!3d-7.7579216!4d110.3991652!16s%2Fg%2F1pzrmkv6r!19sChIJx75-rKZZei4RG8CAomvDlm4?authuser=0&hl=id&rclk=1","Waroeng Spesial Sambal ""SS"" Concat Timur","4,2","(4.011)","·","Rp 25–50 rb","Jawa","·","","·","Jl. Ring Road Utara No.58","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMiCp4YMe9kPFs2HDJ90ANvOZrUD1RUOji2XoyE21ocqmuulmSjmbE6PfGdLaca65uh-CK_c872BDPORsEHybeTvChjbcWSnQutW_h1bgRiWsHYUbdpCH2QCM4mHbGu_E69WPB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sambel lengkap, pilihan menu banyan, harga sesuai dengan kualitasnya,""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cm1rdjZyGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Dimsum+Mentai+%7C+Pudding+Milk+Tjahya+Barito/data=!4m7!3m6!1s0x2e7a590070fa45a9:0x3ab8ca4e8080fa1a!8m2!3d-7.7532153!4d110.4165265!16s%2Fg%2F11x3793gcd!19sChIJqUX6cABZei4RGvqAgE7KuDo?authuser=0&hl=id&rclk=1","Dimsum Mentai | Pudding Milk Tjahya Barito","4,7","(14)","·","Rp 25–50 rb","Dim Sum","·","","Jl. Jenengan","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtXDMcLul8R_snYE9QgyRXjcIRz2DqD2mlrY7KOvhFh9oHlMSyhenp78s2fjCCSqsLoTz7T50vSmSOQjBg8zGZ7nZhdK7XG1MkMBAYqwESap4M4_Pq-S3D8OHjCN2AMIo7y3SR7dpfXVk=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saos mentainya juara umum sih, enak pol 🤤

Rate 10/10 🔥🔥🔥""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4Mzc5M2djZBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ayam+Kremes+Tulang+Lunak/data=!4m7!3m6!1s0x2e7a5853d2e1cb91:0x89362552c878479d!8m2!3d-7.7622114!4d110.3731784!16s%2Fg%2F11b6fkczry!19sChIJkcvh0lNYei4RnUd4yFIlNok?authuser=0&hl=id&rclk=1","Ayam Kremes Tulang Lunak","4,6","(326)","·","Rp 1–25.000","Ayam","·","","·","69QF+477, Jl. Pogung Raya","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbKRolMECjZG_KpLiD_x5nC9r_E_bXY4ehUoIv9Dgtl-OLHzsUE8yPfxy7OouSN1ygg8SlvTLDXUSoEi6rXMwSVqi_rm9UASTFjnQN57fG7mzCP5zHAhiDceGLO1Q1tg34Bu5-RQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam goreng dan bakarnya enak, harganya juga lumayan terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmZrY3pyeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Teri+Pojok+Gejayan/data=!4m7!3m6!1s0x2e7a59cfaf6894d1:0x4f1e7cc8c3c39293!8m2!3d-7.7823331!4d110.3877195!16s%2Fg%2F1hc1tlhqd!19sChIJ0ZRor89Zei4Rk5LDw8h8Hk8?authuser=0&hl=id&rclk=1","Nasi Teri Pojok Gejayan","4,3","(1.931)","·","Rp 1–25.000","Jawa Timur","·","","·","Jl. Affandi No.5","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH_FVJyeC6-VQX5oWWzR5oCZjy-7bPnqBo-0WawtIqObYSlhGEbH6sWl4ypZIxwkbUd8XtWn2OZhnEO7dzl0sZXC1b80iQggSwoVabrZBJl5sV3LDkGTCWijz3B_ThCrye1e0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi dengan sayur lodeh, lauknya gorengan macem macem gitu.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMXRsaHFkGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Liwet+Solo+Bu+Wongso+Lemu/data=!4m7!3m6!1s0x2e7a5856ffe384bf:0xaddeffaf25980e01!8m2!3d-7.7574637!4d110.3696387!16s%2Fg%2F11b66js15w!19sChIJv4Tj_1ZYei4RAQ6YJa__3q0?authuser=0&hl=id&rclk=1","Nasi Liwet Solo Bu Wongso Lemu","4,3","(731)","·","Rp 1–25.000","Jawa","·","","·","Jl. Monjali No.66 D","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRz9FNQls5TwEl8ey_76D89hcUTJQVkDGrldWwd8lfUMT5F7j-0syab9T-oKNWD402wvlayy-KyRHOzTSYZyJBtz-NOYDopelhhFgp2ASi-qLcT-XSrM9DJTAcv6mNgqkZy_CYEA=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi liwetnya enak, harganya terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjZqczE1dxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sate+Klathak+dan+Bakmi+Jowo+Pak+Jede,+Nologaten/data=!4m7!3m6!1s0x2e7a59c00b414079:0xa77b3974175617bd!8m2!3d-7.7738514!4d110.4008255!16s%2Fg%2F11b6lg1d_5!19sChIJeUBBC8BZei4RvRdWF3Q5e6c?authuser=0&hl=id&rclk=1","Sate Klathak dan Bakmi Jowo Pak Jede, Nologaten","4,3","(6.747)","·","Rp 25–50 rb","Sate","·","","Jl. Nologaten No.46","Spesialis sate dengan tempat duduk luas","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF6lztxefOBM25MxVgUt7dBM69rrFdCzpoJrfy4Zye4Bv80H4rxg9SaFlcxwQT2dIj3dObaOOD-Ke4-7w-BaoZ9QDkoqYMyxNTzOHEoGfBEjrNpusLbNjhemrhIUA0d8hqzfR0=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan enak, tempat cukup kids friendly
Pelayanan oke""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmxnMWRfNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tio+Ciu+Bang+Tedy/data=!4m7!3m6!1s0x2e7a59a14da9b755:0x7f26e55042923273!8m2!3d-7.757736!4d110.396611!16s%2Fg%2F11b74t657j!19sChIJVbepTaFZei4RczKSQlDlJn8?authuser=0&hl=id&rclk=1","Tio Ciu Bang Tedy","4,2","(217)","·","Rp 25–50 rb","Rumah Makan","·","","Jl. Anggajaya 2","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHq0rMreCWVHzDFc7GaIkqqjjTbKbCRegJe5jNlw0oi_7Y3qIBTh6r3NOGpIzgO68OJLv9cWdHG_qwo-A9rBi-Sfk6MnSgDp42cGmk9zs4RyDkvBLXN-pdpPqYYMQ2naenyaBo2ag=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga murah, porsi kenyang, rasa enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzR0NjU3ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=byr3admyNNid4-EPhI_B6Qk&ei=byr3admyNNid4-EPhI_B6Qk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Makan+Penyeters+%22Tante+Elvi%22/data=!4m7!3m6!1s0x2e7a59262b9f7d41:0x89e15a9f3269eaeb!8m2!3d-7.780344!4d110.4038972!16s%2Fg%2F11h7fk50m9!19sChIJQX2fKyZZei4R6-ppMp9a4Yk?authuser=0&hl=id&rclk=1","Warung Makan Penyeters ""Tante Elvi""","5,0","(10)","","","Rumah Makan","·","","Jl. Pakel No.276","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHbsCDOI_VQDGAV8ubeNEnlnxzM-SU860ftgc1dp5TvmDFzKi7u8gMkRV7fEGdjgA8IX_gT4InZI6_h5Et_EVg9RJI1SjOJnYgvl7pIARBObYlh6Rw0uonBfaEMtBSz1SxIgUL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommend bgt lur.. menu, rasa, pelayanan istimewa bingit.""","","",""
"https://www.google.com/maps/place/RM,+GEMBLUNG/data=!4m7!3m6!1s0x2e7a58498d7c40c9:0xa53e0239626e3b4a!8m2!3d-7.7737355!4d110.3717863!16s%2Fg%2F11cn6kdqfb!19sChIJyUB8jUlYei4RSjtuYjkCPqU?authuser=0&hl=id&rclk=1","RM, GEMBLUNG","4,7","(24)","·","$","Restoran","·","","T.9, Jl. Blimbingsari Blk. D No.39","","Tutup","· Buka Sen pukul 14.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxZK0YnL1UEiJgw8yMQO2GQ4fu2cZL2yfxnCNKzyBqNha4ffgDmSgomIWcT91-24VtR602-utkeg3gpFpEaE5uQKZaXKucsvjgtlrptuS6MJeeFLIthK3QaKz1suerloFIZlLl0Q=w123-h92-k-no","","Makan di tempat","","",""
